y,m,d,h,c
2019,12,11,22,196
2019,12,11,23,157
2019,12,12,0,88
2019,12,12,1,74
2019,12,12,2,125
2019,12,12,3,51
2019,12,12,4,39
2019,12,12,5,16
2019,12,12,6,143
2019,12,12,7,238
2019,12,12,8,339
2019,12,12,9,204
2019,12,12,10,226
2019,12,12,11,398
2019,12,12,12,258
2019,12,12,13,326
2019,12,12,14,206
2019,12,12,15,790
2019,12,12,16,376
2019,12,12,17,319
2019,12,12,18,279
2019,12,12,19,397
2019,12,12,20,304
2019,12,12,21,348
2019,12,12,22,358
2019,12,12,23,163
2019,12,13,0,99
2019,12,13,1,34
2019,12,13,2,35
2019,12,13,3,31
2019,12,13,4,33
2019,12,13,5,107
2019,12,13,6,93
2019,12,13,7,91
2019,12,13,8,146
2019,12,13,9,266
2019,12,13,10,1476
2019,12,13,11,1957
2019,12,13,12,2008
2019,12,13,13,1659
2019,12,13,14,385
2019,12,13,15,433
2019,12,13,16,306
2019,12,13,17,290
2019,12,13,18,260
2019,12,13,19,627
2019,12,13,20,254
2019,12,13,21,253
2019,12,13,22,173
2019,12,13,23,126
2019,12,14,0,74
2019,12,14,1,43
2019,12,14,2,27
2019,12,14,3,58
2019,12,14,4,33
2019,12,14,5,75
2019,12,14,6,95
2019,12,14,7,97
2019,12,14,8,139
2019,12,14,9,150
2019,12,14,10,168
2019,12,14,11,404
2019,12,14,12,414
2019,12,14,13,237
2019,12,14,14,197
2019,12,14,15,373
2019,12,14,16,1219
2019,12,14,17,305
2019,12,14,18,272
2019,12,14,19,273
2019,12,14,20,271
2019,12,14,21,297
2019,12,14,22,284
2019,12,14,23,228
2019,12,15,0,96
2019,12,15,1,34
2019,12,15,2,43
2019,12,15,3,66
2019,12,15,4,55
2019,12,15,5,117
2019,12,15,6,92
2019,12,15,7,124
2019,12,15,8,236
2019,12,15,9,218
2019,12,15,10,338
2019,12,15,11,454
2019,12,15,12,394
2019,12,15,13,369
2019,12,15,14,599
2019,12,15,15,440
2019,12,15,16,445
2019,12,15,17,403
2019,12,15,18,356
2019,12,15,19,424
2019,12,15,20,454
2019,12,15,21,398
2019,12,15,22,318
2019,12,15,23,194
2019,12,16,0,73
2019,12,16,1,44
2019,12,16,2,53
2019,12,16,3,62
2019,12,16,4,55
2019,12,16,5,170
2019,12,16,6,82
2019,12,16,7,124
2019,12,16,8,167
2019,12,16,9,167
2019,12,16,10,270
2019,12,16,11,294
2019,12,16,12,671
2019,12,16,13,1821
2019,12,16,14,1919
2019,12,16,15,1977
2019,12,16,16,2090
2019,12,16,17,2144
2019,12,16,18,926
2019,12,16,19,289
2019,12,16,20,277
2019,12,16,21,312
2019,12,16,22,261
2019,12,16,23,1313
2019,12,17,0,150
2019,12,17,1,53
2019,12,17,2,21
2019,12,17,3,71
2019,12,17,4,116
2019,12,17,5,139
2019,12,17,6,175
2019,12,17,7,166
2019,12,17,8,144
2019,12,17,9,238
2019,12,17,10,282
2019,12,17,11,231
2019,12,17,12,279
2019,12,17,13,446
2019,12,17,14,377
2019,12,17,15,376
2019,12,17,16,270
2019,12,17,17,443
2019,12,17,18,721
2019,12,17,19,408
2019,12,17,20,322
2019,12,17,21,310
2019,12,17,22,2714
2019,12,17,23,173
2019,12,18,0,99
2019,12,18,1,68
2019,12,18,2,46
2019,12,18,3,85
2019,12,18,4,86
2019,12,18,5,85
2019,12,18,6,183
2019,12,18,7,139
2019,12,18,8,195
2019,12,18,9,196
2019,12,18,10,315
2019,12,18,11,385
2019,12,18,12,237
2019,12,18,13,239
2019,12,18,14,195
2019,12,18,15,737
2019,12,18,16,201
2019,12,18,17,300
2019,12,18,18,294
2019,12,18,19,313
2019,12,18,20,534
2019,12,18,21,342
2019,12,18,22,281
2019,12,18,23,202
2019,12,19,0,148
2019,12,19,1,107
2019,12,19,2,45
2019,12,19,3,53
2019,12,19,4,45
2019,12,19,5,111
2019,12,19,6,98
2019,12,19,7,329
2019,12,19,8,146
2019,12,19,9,225
2019,12,19,10,268
2019,12,19,11,548
2019,12,19,12,301
2019,12,19,13,704
2019,12,19,14,299
2019,12,19,15,339
2019,12,19,16,302
2019,12,19,17,599
2019,12,19,18,332
2019,12,19,19,358
2019,12,19,20,504
2019,12,19,21,287
2019,12,19,22,200
2019,12,19,23,244
2019,12,20,0,80
2019,12,20,1,56
2019,12,20,2,27
2019,12,20,3,66
2019,12,20,4,47
2019,12,20,5,149
2019,12,20,6,113
2019,12,20,7,194
2019,12,20,8,847
2019,12,20,9,289
2019,12,20,10,338
2019,12,20,11,255
2019,12,20,12,220
2019,12,20,13,283
2019,12,20,14,303
2019,12,20,15,269
2019,12,20,16,224
2019,12,20,17,317
2019,12,20,18,292
2019,12,20,19,385
2019,12,20,20,994
2019,12,20,21,397
2019,12,20,22,396
2019,12,20,23,191
2019,12,21,0,50
2019,12,21,1,100
2019,12,21,2,53
2019,12,21,3,47
2019,12,21,4,64
2019,12,21,5,99
2019,12,21,6,121
2019,12,21,7,84
2019,12,21,8,169
2019,12,21,9,278
2019,12,21,10,334
2019,12,21,11,305
2019,12,21,12,301
2019,12,21,13,331
2019,12,21,14,389
2019,12,21,15,367
2019,12,21,16,338
2019,12,21,17,315
2019,12,21,18,299
2019,12,21,19,400
2019,12,21,20,432
2019,12,21,21,360
2019,12,21,22,272
2019,12,21,23,216
2019,12,22,0,211
2019,12,22,1,102
2019,12,22,2,71
2019,12,22,3,59
2019,12,22,4,71
2019,12,22,5,148
2019,12,22,6,148
2019,12,22,7,153
2019,12,22,8,192
2019,12,22,9,208
2019,12,22,10,365
2019,12,22,11,303
2019,12,22,12,297
2019,12,22,13,294
2019,12,22,14,346
2019,12,22,15,366
2019,12,22,16,412
2019,12,22,17,471
2019,12,22,18,430
2019,12,22,19,423
2019,12,22,20,469
2019,12,22,21,466
2019,12,22,22,399
2019,12,22,23,332
2019,12,23,0,174
2019,12,23,1,71
2019,12,23,2,69
2019,12,23,3,59
2019,12,23,4,55
2019,12,23,5,134
2019,12,23,6,118
2019,12,23,7,167
2019,12,23,8,142
2019,12,23,9,229
2019,12,23,10,266
2019,12,23,11,388
2019,12,23,12,297
2019,12,23,13,284
2019,12,23,14,283
2019,12,23,15,275
2019,12,23,16,382
2019,12,23,17,392
2019,12,23,18,418
2019,12,23,19,412
2019,12,23,20,427
2019,12,23,21,466
2019,12,23,22,406
2019,12,23,23,304
2019,12,24,0,155
2019,12,24,1,66
2019,12,24,2,60
2019,12,24,3,60
2019,12,24,4,45
2019,12,24,5,126
2019,12,24,6,122
2019,12,24,7,250
2019,12,24,8,197
2019,12,24,9,191
2019,12,24,10,161
2019,12,24,11,240
2019,12,24,12,394
2019,12,24,13,345
2019,12,24,14,247
2019,12,24,15,222
2019,12,24,16,96
2019,12,24,17,125
2019,12,24,18,301
2019,12,24,19,329
2019,12,24,20,362
2019,12,24,21,247
2019,12,24,22,355
2019,12,24,23,230
2019,12,25,0,144
2019,12,25,1,94
2019,12,25,2,78
2019,12,25,3,84
2019,12,25,4,31
2019,12,25,5,74
2019,12,25,6,57
2019,12,25,7,82
2019,12,25,8,121
2019,12,25,9,176
2019,12,25,10,243
2019,12,25,11,339
2019,12,25,12,273
2019,12,25,13,313
2019,12,25,14,250
2019,12,25,15,234
2019,12,25,16,225
2019,12,25,17,208
2019,12,25,18,281
2019,12,25,19,265
2019,12,25,20,266
2019,12,25,21,198
2019,12,25,22,425
2019,12,25,23,290
2019,12,26,0,128
2019,12,26,1,79
2019,12,26,2,67
2019,12,26,3,48
2019,12,26,4,35
2019,12,26,5,86
2019,12,26,6,41
2019,12,26,7,131
2019,12,26,8,320
2019,12,26,9,318
2019,12,26,10,463
2019,12,26,11,969
2019,12,26,12,1025
2019,12,26,13,333
2019,12,26,14,347
2019,12,26,15,262
2019,12,26,16,390
2019,12,26,17,416
2019,12,26,18,311
2019,12,26,19,367
2019,12,26,20,359
2019,12,26,21,349
2019,12,26,22,418
2019,12,26,23,470
2019,12,27,0,357
2019,12,27,1,75
2019,12,27,2,80
2019,12,27,3,45
2019,12,27,4,106
2019,12,27,5,168
2019,12,27,6,87
2019,12,27,7,111
2019,12,27,8,172
2019,12,27,9,249
2019,12,27,10,321
2019,12,27,11,344
2019,12,27,12,382
2019,12,27,13,318
2019,12,27,14,307
2019,12,27,15,315
2019,12,27,16,371
2019,12,27,17,359
2019,12,27,18,355
2019,12,27,19,386
2019,12,27,20,393
2019,12,27,21,442
2019,12,27,22,481
2019,12,27,23,357
2019,12,28,0,173
2019,12,28,1,82
2019,12,28,2,105
2019,12,28,3,57
2019,12,28,4,54
2019,12,28,5,82
2019,12,28,6,55
2019,12,28,7,99
2019,12,28,8,208
2019,12,28,9,232
2019,12,28,10,212
2019,12,28,11,391
2019,12,28,12,441
2019,12,28,13,374
2019,12,28,14,459
2019,12,28,15,295
2019,12,28,16,297
2019,12,28,17,316
2019,12,28,18,278
2019,12,28,19,243
2019,12,28,20,276
2019,12,28,21,293
2019,12,28,22,311
2019,12,28,23,214
2019,12,29,0,149
2019,12,29,1,99
2019,12,29,2,49
2019,12,29,3,97
2019,12,29,4,74
2019,12,29,5,84
2019,12,29,6,41
2019,12,29,7,70
2019,12,29,8,165
2019,12,29,9,245
2019,12,29,10,335
2019,12,29,11,339
2019,12,29,12,509
2019,12,29,13,370
2019,12,29,14,303
2019,12,29,15,408
2019,12,29,16,527
2019,12,29,17,316
2019,12,29,18,287
2019,12,29,19,298
2019,12,29,20,290
2019,12,29,21,346
2019,12,29,22,608
2019,12,29,23,664
2019,12,30,0,337
2019,12,30,1,101
2019,12,30,2,55
2019,12,30,3,77
2019,12,30,4,64
2019,12,30,5,139
2019,12,30,6,58
2019,12,30,7,114
2019,12,30,8,122
2019,12,30,9,220
2019,12,30,10,275
2019,12,30,11,345
2019,12,30,12,313
2019,12,30,13,289
2019,12,30,14,378
2019,12,30,15,346
2019,12,30,16,410
2019,12,30,17,388
2019,12,30,18,316
2019,12,30,19,384
2019,12,30,20,390
2019,12,30,21,450
2019,12,30,22,384
2019,12,30,23,444
2019,12,31,0,266
2019,12,31,1,103
2019,12,31,2,71
2019,12,31,3,94
2019,12,31,4,53
2019,12,31,5,94
2019,12,31,6,95
2019,12,31,7,167
2019,12,31,8,217
2019,12,31,9,237
2019,12,31,10,285
2019,12,31,11,297
2019,12,31,12,248
2019,12,31,13,468
2019,12,31,14,536
2019,12,31,15,510
2019,12,31,16,314
2019,12,31,17,565
2019,12,31,18,496
2019,12,31,19,243
2019,12,31,20,297
2019,12,31,21,187
2019,12,31,22,210
2019,12,31,23,202
2020,1,1,0,334
2020,1,1,1,225
2020,1,1,2,94
2020,1,1,3,71
2020,1,1,4,58
2020,1,1,5,116
2020,1,1,6,59
2020,1,1,7,136
2020,1,1,8,122
2020,1,1,9,150
2020,1,1,10,187
2020,1,1,11,314
2020,1,1,12,378
2020,1,1,13,336
2020,1,1,14,1728
2020,1,1,15,2061
2020,1,1,16,652
2020,1,1,17,1506
2020,1,1,18,1508
2020,1,1,19,993
2020,1,1,20,461
2020,1,1,21,416
2020,1,1,22,2137
2020,1,1,23,1863
2020,1,2,0,730
2020,1,2,1,161
2020,1,2,2,77
2020,1,2,3,89
2020,1,2,4,88
2020,1,2,5,123
2020,1,2,6,82
2020,1,2,7,143
2020,1,2,8,203
2020,1,2,9,263
2020,1,2,10,301
2020,1,2,11,349
2020,1,2,12,415
2020,1,2,13,420
2020,1,2,14,280
2020,1,2,15,342
2020,1,2,16,269
2020,1,2,17,272
2020,1,2,18,1769
2020,1,2,19,1602
2020,1,2,20,1690
2020,1,2,21,455
2020,1,2,22,325
2020,1,2,23,1595
2020,1,3,0,753
2020,1,3,1,128
2020,1,3,2,247
2020,1,3,3,55
2020,1,3,4,66
2020,1,3,5,85
2020,1,3,6,105
2020,1,3,7,109
2020,1,3,8,197
2020,1,3,9,168
2020,1,3,10,219
2020,1,3,11,420
2020,1,3,12,309
2020,1,3,13,258
2020,1,3,14,347
2020,1,3,15,314
2020,1,3,16,308
2020,1,3,17,390
2020,1,3,18,431
2020,1,3,19,393
2020,1,3,20,884
2020,1,3,21,520
2020,1,3,22,347
2020,1,3,23,1698
2020,1,4,0,294
2020,1,4,1,178
2020,1,4,2,116
2020,1,4,3,66
2020,1,4,4,66
2020,1,4,5,135
2020,1,4,6,92
2020,1,4,7,121
2020,1,4,8,123
2020,1,4,9,179
2020,1,4,10,196
2020,1,4,11,324
2020,1,4,12,503
2020,1,4,13,2295
2020,1,4,14,2025
2020,1,4,15,1505
2020,1,4,16,281
2020,1,4,17,284
2020,1,4,18,338
2020,1,4,19,1767
2020,1,4,20,571
2020,1,4,21,346
2020,1,4,22,324
2020,1,4,23,1859
2020,1,5,0,1044
2020,1,5,1,182
2020,1,5,2,90
2020,1,5,3,57
2020,1,5,4,48
2020,1,5,5,76
2020,1,5,6,81
2020,1,5,7,153
2020,1,5,8,347
2020,1,5,9,291
2020,1,5,10,392
2020,1,5,11,1058
2020,1,5,12,504
2020,1,5,13,2481
2020,1,5,14,2007
2020,1,5,15,1761
2020,1,5,16,1722
2020,1,5,17,1690
2020,1,5,18,612
2020,1,5,19,1042
2020,1,5,20,1243
2020,1,5,21,1158
2020,1,5,22,985
2020,1,5,23,1485
2020,1,6,0,537
2020,1,6,1,88
2020,1,6,2,47
2020,1,6,3,52
2020,1,6,4,33
2020,1,6,5,91
2020,1,6,6,46
2020,1,6,7,140
2020,1,6,8,208
2020,1,6,9,269
2020,1,6,10,386
2020,1,6,11,513
2020,1,6,12,444
2020,1,6,13,431
2020,1,6,14,584
2020,1,6,15,436
2020,1,6,16,1036
2020,1,6,17,1384
2020,1,6,18,1115
2020,1,6,19,440
2020,1,6,20,466
2020,1,6,21,528
2020,1,6,22,346
2020,1,6,23,183
2020,1,7,0,85
2020,1,7,1,69
2020,1,7,2,40
2020,1,7,3,49
2020,1,7,4,44
2020,1,7,5,92
2020,1,7,6,75
2020,1,7,7,236
2020,1,7,8,308
2020,1,7,9,243
2020,1,7,10,236
2020,1,7,11,214
2020,1,7,12,258
2020,1,7,13,240
2020,1,7,14,249
2020,1,7,15,233
2020,1,7,16,271
2020,1,7,17,313
2020,1,7,18,309
2020,1,7,19,527
2020,1,7,20,365
2020,1,7,21,468
2020,1,7,22,474
2020,1,7,23,291
2020,1,8,0,156
2020,1,8,1,64
2020,1,8,2,63
2020,1,8,3,57
2020,1,8,4,34
2020,1,8,5,93
2020,1,8,6,190
2020,1,8,7,258
2020,1,8,8,215
2020,1,8,9,299
2020,1,8,10,190
2020,1,8,11,326
2020,1,8,12,470
2020,1,8,13,318
2020,1,8,14,343
2020,1,8,15,137
2020,1,8,16,293
2020,1,8,17,360
2020,1,8,18,405
2020,1,8,19,376
2020,1,8,20,453
2020,1,8,21,337
2020,1,8,22,286
2020,1,8,23,427
2020,1,9,0,261
2020,1,9,1,112
2020,1,9,2,39
2020,1,9,3,47
2020,1,9,4,47
2020,1,9,5,137
2020,1,9,6,85
2020,1,9,7,149
2020,1,9,8,308
2020,1,9,9,225
2020,1,9,10,358
2020,1,9,11,352
2020,1,9,12,370
2020,1,9,13,397
2020,1,9,14,313
2020,1,9,15,287
2020,1,9,16,226
2020,1,9,17,235
2020,1,9,18,339
2020,1,9,19,656
2020,1,9,20,387
2020,1,9,21,301
2020,1,9,22,302
2020,1,9,23,193
2020,1,10,0,98
2020,1,10,1,91
2020,1,10,2,56
2020,1,10,3,64
2020,1,10,4,65
2020,1,10,5,92
2020,1,10,6,105
2020,1,10,7,154
2020,1,10,8,156
2020,1,10,9,209
2020,1,10,10,297
2020,1,10,11,249
2020,1,10,12,311
2020,1,10,13,343
2020,1,10,14,252
2020,1,10,15,287
2020,1,10,16,502
2020,1,10,17,207
2020,1,10,18,251
2020,1,10,19,499
2020,1,10,20,488
2020,1,10,21,319
2020,1,10,22,324
2020,1,10,23,253
2020,1,11,0,179
2020,1,11,1,111
2020,1,11,2,60
2020,1,11,3,46
2020,1,11,4,49
2020,1,11,5,149
2020,1,11,6,78
2020,1,11,7,151
2020,1,11,8,247
2020,1,11,9,291
2020,1,11,10,241
2020,1,11,11,334
2020,1,11,12,244
2020,1,11,13,301
2020,1,11,14,335
2020,1,11,15,428
2020,1,11,16,315
2020,1,11,17,354
2020,1,11,18,428
2020,1,11,19,367
2020,1,11,20,336
2020,1,11,21,326
2020,1,11,22,379
2020,1,11,23,250
2020,1,12,0,127
2020,1,12,1,78
2020,1,12,2,55
2020,1,12,3,50
2020,1,12,4,31
2020,1,12,5,84
2020,1,12,6,99
2020,1,12,7,126
2020,1,12,8,331
2020,1,12,9,321
2020,1,12,10,269
2020,1,12,11,329
2020,1,12,12,378
2020,1,12,13,340
2020,1,12,14,355
2020,1,12,15,398
2020,1,12,16,436
2020,1,12,17,396
2020,1,12,18,303
2020,1,12,19,277
2020,1,12,20,289
2020,1,12,21,347
2020,1,12,22,481
2020,1,12,23,341
2020,1,13,0,537
2020,1,13,1,101
2020,1,13,2,62
2020,1,13,3,146
2020,1,13,4,117
2020,1,13,5,138
2020,1,13,6,76
2020,1,13,7,200
2020,1,13,8,173
2020,1,13,9,368
2020,1,13,10,308
2020,1,13,11,321
2020,1,13,12,333
2020,1,13,13,348
2020,1,13,14,260
2020,1,13,15,305
2020,1,13,16,375
2020,1,13,17,372
2020,1,13,18,337
2020,1,13,19,701
2020,1,13,20,371
2020,1,13,21,423
2020,1,13,22,313
2020,1,13,23,196
2020,1,14,0,125
2020,1,14,1,77
2020,1,14,2,45
2020,1,14,3,38
2020,1,14,4,68
2020,1,14,5,108
2020,1,14,6,56
2020,1,14,7,180
2020,1,14,8,232
2020,1,14,9,268
2020,1,14,10,367
2020,1,14,11,322
2020,1,14,12,267
2020,1,14,13,312
2020,1,14,14,276
2020,1,14,15,364
2020,1,14,16,391
2020,1,14,17,350
2020,1,14,18,341
2020,1,14,19,354
2020,1,14,20,421
2020,1,14,21,364
2020,1,14,22,494
2020,1,14,23,201
2020,1,15,0,116
2020,1,15,1,83
2020,1,15,2,98
2020,1,15,3,96
2020,1,15,4,93
2020,1,15,5,153
2020,1,15,6,147
2020,1,15,7,217
2020,1,15,8,306
2020,1,15,9,280
2020,1,15,10,260
2020,1,15,11,337
2020,1,15,12,331
2020,1,15,13,343
2020,1,15,14,334
2020,1,15,15,369
2020,1,15,16,333
2020,1,15,17,334
2020,1,15,18,331
2020,1,15,19,252
2020,1,15,20,437
2020,1,15,21,367
2020,1,15,22,351
2020,1,15,23,171
2020,1,16,0,114
2020,1,16,1,136
2020,1,16,2,117
2020,1,16,3,112
2020,1,16,4,49
2020,1,16,5,82
2020,1,16,6,102
2020,1,16,7,157
2020,1,16,8,206
2020,1,16,9,371
2020,1,16,10,289
2020,1,16,11,437
2020,1,16,12,269
2020,1,16,13,308
2020,1,16,14,331
2020,1,16,15,294
2020,1,16,16,314
2020,1,16,17,414
2020,1,16,18,389
2020,1,16,19,322
2020,1,16,20,339
2020,1,16,21,514
2020,1,16,22,579
2020,1,16,23,189
2020,1,17,0,100
2020,1,17,1,75
2020,1,17,2,44
2020,1,17,3,56
2020,1,17,4,43
2020,1,17,5,94
2020,1,17,6,70
2020,1,17,7,267
2020,1,17,8,274
2020,1,17,9,275
2020,1,17,10,352
2020,1,17,11,363
2020,1,17,12,433
2020,1,17,13,293
2020,1,17,14,228
2020,1,17,15,454
2020,1,17,16,315
2020,1,17,17,226
2020,1,17,18,601
2020,1,17,19,194
2020,1,17,20,242
2020,1,17,21,396
2020,1,17,22,251
2020,1,17,23,193
2020,1,18,0,202
2020,1,18,1,191
2020,1,18,2,56
2020,1,18,3,79
2020,1,18,4,57
2020,1,18,5,203
2020,1,18,6,131
2020,1,18,7,157
2020,1,18,8,202
2020,1,18,9,286
2020,1,18,10,253
2020,1,18,11,298
2020,1,18,12,400
2020,1,18,13,400
2020,1,18,14,392
2020,1,18,15,504
2020,1,18,16,474
2020,1,18,17,439
2020,1,18,18,424
2020,1,18,19,477
2020,1,18,20,336
2020,1,18,21,395
2020,1,18,22,242
2020,1,18,23,279
2020,1,19,0,188
2020,1,19,1,65
2020,1,19,2,37
2020,1,19,3,59
2020,1,19,4,58
2020,1,19,5,104
2020,1,19,6,84
2020,1,19,7,128
2020,1,19,8,277
2020,1,19,9,331
2020,1,19,10,305
2020,1,19,11,391
2020,1,19,12,310
2020,1,19,13,359
2020,1,19,14,421
2020,1,19,15,376
2020,1,19,16,412
2020,1,19,17,517
2020,1,19,18,399
2020,1,19,19,487
2020,1,19,20,348
2020,1,19,21,380
2020,1,19,22,297
2020,1,19,23,225
2020,1,20,0,96
2020,1,20,1,69
2020,1,20,2,30
2020,1,20,3,46
2020,1,20,4,41
2020,1,20,5,108
2020,1,20,6,89
2020,1,20,7,112
2020,1,20,8,159
2020,1,20,9,264
2020,1,20,10,252
2020,1,20,11,307
2020,1,20,12,264
2020,1,20,13,282
2020,1,20,14,316
2020,1,20,15,287
2020,1,20,16,258
2020,1,20,17,338
2020,1,20,18,441
2020,1,20,19,545
2020,1,20,20,373
2020,1,20,21,306
2020,1,20,22,299
2020,1,20,23,203
2020,1,21,0,127
2020,1,21,1,74
2020,1,21,2,47
2020,1,21,3,38
2020,1,21,4,55
2020,1,21,5,104
2020,1,21,6,78
2020,1,21,7,191
2020,1,21,8,225
2020,1,21,9,354
2020,1,21,10,344
2020,1,21,11,362
2020,1,21,12,378
2020,1,21,13,261
2020,1,21,14,319
2020,1,21,15,337
2020,1,21,16,240
2020,1,21,17,317
2020,1,21,18,235
2020,1,21,19,368
2020,1,21,20,324
2020,1,21,21,464
2020,1,21,22,405
2020,1,21,23,308
2020,1,22,0,236
2020,1,22,1,134
2020,1,22,2,76
2020,1,22,3,63
2020,1,22,4,64
2020,1,22,5,133
2020,1,22,6,134
2020,1,22,7,211
2020,1,22,8,320
2020,1,22,9,344
2020,1,22,10,492
2020,1,22,11,468
2020,1,22,12,305
2020,1,22,13,297
2020,1,22,14,298
2020,1,22,15,342
2020,1,22,16,555
2020,1,22,17,494
2020,1,22,18,329
2020,1,22,19,498
2020,1,22,20,525
2020,1,22,21,326
2020,1,22,22,305
2020,1,22,23,241
2020,1,23,0,131
2020,1,23,1,74
2020,1,23,2,35
2020,1,23,3,73
2020,1,23,4,64
2020,1,23,5,94
2020,1,23,6,116
2020,1,23,7,167
2020,1,23,8,284
2020,1,23,9,296
2020,1,23,10,407
2020,1,23,11,363
2020,1,23,12,368
2020,1,23,13,423
2020,1,23,14,321
2020,1,23,15,349
2020,1,23,16,505
2020,1,23,17,325
2020,1,23,18,268
2020,1,23,19,279
2020,1,23,20,324
2020,1,23,21,320
2020,1,23,22,201
2020,1,23,23,201
2020,1,24,0,106
2020,1,24,1,49
2020,1,24,2,57
2020,1,24,3,73
2020,1,24,4,63
2020,1,24,5,107
2020,1,24,6,94
2020,1,24,7,152
2020,1,24,8,170
2020,1,24,9,181
2020,1,24,10,304
2020,1,24,11,349
2020,1,24,12,344
2020,1,24,13,357
2020,1,24,14,257
2020,1,24,15,319
2020,1,24,16,327
2020,1,24,17,221
2020,1,24,18,274
2020,1,24,19,248
2020,1,24,20,255
2020,1,24,21,351
2020,1,24,22,280
2020,1,24,23,190
2020,1,25,0,80
2020,1,25,1,65
2020,1,25,2,40
2020,1,25,3,46
2020,1,25,4,35
2020,1,25,5,76
2020,1,25,6,74
2020,1,25,7,94
2020,1,25,8,316
2020,1,25,9,324
2020,1,25,10,442
2020,1,25,11,419
2020,1,25,12,513
2020,1,25,13,464
2020,1,25,14,343
2020,1,25,15,396
2020,1,25,16,300
2020,1,25,17,345
2020,1,25,18,446
2020,1,25,19,396
2020,1,25,20,358
2020,1,25,21,443
2020,1,25,22,396
2020,1,25,23,344
2020,1,26,0,173
2020,1,26,1,81
2020,1,26,2,76
2020,1,26,3,78
2020,1,26,4,60
2020,1,26,5,141
2020,1,26,6,183
2020,1,26,7,262
2020,1,26,8,215
2020,1,26,9,345
2020,1,26,10,424
2020,1,26,11,440
2020,1,26,12,490
2020,1,26,13,447
2020,1,26,14,318
2020,1,26,15,207
2020,1,26,16,278
2020,1,26,17,324
2020,1,26,18,380
2020,1,26,19,482
2020,1,26,20,69
2020,1,26,21,537
2020,1,26,22,390
2020,1,26,23,241
2020,1,27,0,123
2020,1,27,1,93
2020,1,27,2,43
2020,1,27,3,47
2020,1,27,4,35
2020,1,27,5,85
2020,1,27,6,103
2020,1,27,7,273
2020,1,27,8,292
2020,1,27,9,394
2020,1,27,10,334
2020,1,27,11,404
2020,1,27,12,315
2020,1,27,13,334
2020,1,27,14,386
2020,1,27,15,346
2020,1,27,16,395
2020,1,27,17,566
2020,1,27,18,1053
2020,1,27,19,697
2020,1,27,20,675
2020,1,27,21,770
2020,1,27,22,302
2020,1,27,23,266
2020,1,28,0,112
2020,1,28,1,63
2020,1,28,2,90
2020,1,28,3,100
2020,1,28,4,51
2020,1,28,5,82
2020,1,28,6,75
2020,1,28,7,177
2020,1,28,8,321
2020,1,28,9,263
2020,1,28,10,250
2020,1,28,11,371
2020,1,28,12,370
2020,1,28,13,357
2020,1,28,14,335
2020,1,28,15,307
2020,1,28,16,404
2020,1,28,17,258
2020,1,28,18,281
2020,1,28,19,460
2020,1,28,20,489
2020,1,28,21,366
2020,1,28,22,247
2020,1,28,23,259
2020,1,29,0,139
2020,1,29,1,96
2020,1,29,2,67
2020,1,29,3,57
2020,1,29,4,27
2020,1,29,5,90
2020,1,29,6,119
2020,1,29,7,181
2020,1,29,8,200
2020,1,29,9,347
2020,1,29,10,343
2020,1,29,11,299
2020,1,29,12,244
2020,1,29,13,311
2020,1,29,14,372
2020,1,29,15,287
2020,1,29,16,381
2020,1,29,17,414
2020,1,29,18,338
2020,1,29,19,375
2020,1,29,20,400
2020,1,29,21,401
2020,1,29,22,294
2020,1,29,23,250
2020,1,30,0,147
2020,1,30,1,70
2020,1,30,2,47
2020,1,30,3,50
2020,1,30,4,12
2020,1,30,5,118
2020,1,30,6,94
2020,1,30,7,155
2020,1,30,8,299
2020,1,30,9,296
2020,1,30,10,265
2020,1,30,11,257
2020,1,30,12,219
2020,1,30,13,264
2020,1,30,14,259
2020,1,30,15,256
2020,1,30,16,405
2020,1,30,17,479
2020,1,30,18,432
2020,1,30,19,286
2020,1,30,20,500
2020,1,30,21,433
2020,1,30,22,372
2020,1,30,23,246
2020,1,31,0,111
2020,1,31,1,50
2020,1,31,2,46
2020,1,31,3,69
2020,1,31,4,89
2020,1,31,5,136
2020,1,31,6,121
2020,1,31,7,153
2020,1,31,8,225
2020,1,31,9,325
2020,1,31,10,266
2020,1,31,11,356
2020,1,31,12,426
2020,1,31,13,307
2020,1,31,14,265
2020,1,31,15,327
2020,1,31,16,313
2020,1,31,17,304
2020,1,31,18,264
2020,1,31,19,328
2020,1,31,20,303
2020,1,31,21,380
2020,1,31,22,247
2020,1,31,23,342
2020,2,1,0,163
2020,2,1,1,84
2020,2,1,2,49
2020,2,1,3,38
2020,2,1,4,52
2020,2,1,5,123
2020,2,1,6,101
2020,2,1,7,151
2020,2,1,8,287
2020,2,1,9,316
2020,2,1,10,276
2020,2,1,11,294
2020,2,1,12,416
2020,2,1,13,477
2020,2,1,14,561
2020,2,1,15,302
2020,2,1,16,400
2020,2,1,17,328
2020,2,1,18,332
2020,2,1,19,339
2020,2,1,20,342
2020,2,1,21,252
2020,2,1,22,277
2020,2,1,23,190
2020,2,2,0,161
2020,2,2,1,67
2020,2,2,2,95
2020,2,2,3,300
2020,2,2,4,457
2020,2,2,5,97
2020,2,2,6,76
2020,2,2,7,238
2020,2,2,8,356
2020,2,2,9,181
2020,2,2,10,260
2020,2,2,11,383
2020,2,2,12,372
2020,2,2,13,317
2020,2,2,14,311
2020,2,2,15,506
2020,2,2,16,407
